FC Target vs Input,FC Target vs Beads,seq_origin,log_FC_Target_vs_Input,log_FC_Target_vs_Beads
0.8224025255,1.0426849926,Bayer1,-0.0849155647,0.0181531228
0.8785938187,0.819037829,Bayer1,-0.0562118565,-0.086696039
0.9550529073,1.040338429,Bayer1,-0.019972569,0.0171746412
2.3542350966,0.8336749804,Bayer1,0.3718498298,-0.079003232
1.0203604524,1.1834033958,Bayer1,0.0087536177,0.0731328112
0.7922684522,0.8387051353,Bayer1,-0.1011276372,-0.0763906979
1.0820886761,1.1240446792,Bayer1,0.0342628522,0.0507835742
1.3945729074,1.0316337067,Bayer1,0.1444412238,0.0135255235
0.8476867635,0.9274716099,Bayer1,-0.0717645982,-0.0326993753
1.2985199108,0.9911852227,Bayer1,0.1134486132,-0.0038451813
1.9577869561,1.4510485174,Bayer1,0.2917654307,0.1616819338
0.7811537596,0.8835632711,Bayer1,-0.1072634727,-0.0537623457
1.1353584581,1.1128817158,Bayer1,0.0551329997,0.0464490072
0.7941420578,0.4446280149,Bayer1,-0.1001018031,-0.352003177
1.1740856449,0.8660290574,Bayer1,0.0696997781,-0.0624675361
0.9418352917,1.4288242752,Bayer1,-0.0260250401,0.1549788201
1.0984968167,1.0569885363,Bayer1,0.0407988027,0.0240702771
0.7676167549,1.0428544025,Bayer1,-0.1148555544,0.0182236789
0.9957589384,0.9285435612,Bayer1,-0.0018457865,-0.0321977172
0.8986688483,1.1345123142,Bayer1,-0.0464003126,0.0548092142
1.046643413,1.0868521419,Bayer1,0.0197987446,0.0361704656
0.9676779959,0.9652101155,Bayer1,-0.0142691343,-0.0153781353
0.8154180386,0.8977155286,Bayer1,-0.0886196853,-0.0468612624
0.6233391567,1.1856626419,Bayer1,-0.2052755909,0.0739611362
0.9458871739,0.9546483913,Bayer1,-0.0241606635,-0.0201565549
0.8702825473,0.9643953363,Bayer1,-0.0603397257,-0.0157448985
0.6115409526,0.9558982794,Bayer1,-0.2135744546,-0.0195883201
0.9981145854,1.2473345008,Bayer1,-0.0008195981,0.0959829349
1.0826699133,0.8413245116,Bayer1,0.0344960682,-0.0750364579
0.7743872869,1.2347151545,Bayer1,-0.1110417854,0.0915667786
0.6687042031,0.8133252002,Bayer1,-0.1747659471,-0.0897357713
0.3044821421,0.3116159839,Bayer1,-0.5164381737,-0.5063802739
0.993723359,0.9587701121,Bayer1,-0.0027345013,-0.0182855128
3.3532451385,0.484561316,Bayer1,0.5254653036,-0.3146512599
0.6786955166,0.635364743,Bayer1,-0.1683250197,-0.1969768883
0.7951905348,0.860381503,Bayer1,-0.099528798,-0.0653089349
0.8187285626,1.0647500814,Bayer1,-0.0868600583,0.027247682
1.006325789,1.0707304539,Bayer1,0.0027386025,0.0296801551
1.4418550435,0.8157339729,Bayer1,0.1589216009,-0.0884514502
1.3081447433,0.9569886921,Bayer1,0.1166558004,-0.0190931939
1.1021673499,1.2527091175,Bayer1,0.0422475415,0.0978502383
1.0524685938,1.2017390075,Bayer1,0.0222091451,0.0798101583
0.948252691,0.9663835027,Bayer1,-0.0230759161,-0.0148504926
0.8466640198,0.8374725079,Bayer1,-0.0722888958,-0.0770294408
0.8754691747,1.0456431979,Bayer1,-0.0577591409,0.0193835166
0.7971673039,0.9228341763,Bayer1,-0.0984505223,-0.0348763302
0.8431894726,1.0285649305,Bayer1,-0.0740748244,0.0122317127
1.1897212637,1.0876529896,Bayer1,0.0754452237,0.0364903579
0.7659933769,0.901336413,Bayer1,-0.1157749854,-0.0451130836
1.0504711585,1.2688756146,Bayer1,0.021384133,0.1034190511
0.9032725796,0.82449743,Bayer1,-0.0441811733,-0.0838106937
1.2729383206,1.005068367,Bayer1,0.1048073607,0.0021956044
0.792492004,0.8392406255,Bayer1,-0.101005111,-0.0761135012
0.883782618,0.7426806309,Bayer1,-0.0536545443,-0.1291979023
0.7586308778,0.9451829133,Bayer1,-0.1199694846,-0.024484138
0.9807798705,0.970441276,Bayer1,-0.0084284562,-0.0130307398
1.0648609064,1.0097558422,Bayer1,0.0272928833,0.0042163746
1.0163556084,0.8456290805,Bayer1,0.007045688,-0.0728200904
1.2955783178,1.2311967263,Bayer1,0.1124636713,0.0903274521
1.1157055715,1.104402025,Bayer1,0.0475496018,0.0431271943
1.0320002408,0.7663574183,Bayer1,0.0136797986,-0.1155686343
1.0075603276,1.0614510828,Bayer1,0.0032710589,0.0258999844
1.0087175983,0.9741025924,Bayer1,0.0037695977,-0.0113953009
1.4959740402,1.3861650473,Bayer1,0.1749240572,0.1418149437
1.1259268349,1.963245168,Bayer1,0.05151017,0.2929745372
0.890614519,0.9161410171,Bayer1,-0.0503102292,-0.0380376724
0.7123757828,1.4615173493,Bayer1,-0.1472908528,0.1648039751
0.8694929658,0.9857652402,Bayer1,-0.0607339271,-0.0062264999
1.2825781667,0.981752807,Bayer1,0.1080838427,-0.0079978483
0.8278838622,0.7222053667,Bayer1,-0.0820305829,-0.1413392887
1.1899808498,0.7856839762,Bayer1,0.0755399724,-0.1047521041
0.9332229354,0.9695561648,Bayer1,-0.0300145963,-0.0134270279
0.8389378178,0.8773231394,Bayer1,-0.076270228,-0.056840416
0.7932047071,0.9158465542,Bayer1,-0.1006147172,-0.0381772842
0.797499784,1.0420611985,Bayer1,-0.0982694259,0.0178932251
0.782751935,0.6524199428,Bayer1,-0.1063758501,-0.1854727722
0.707732855,0.6384413936,Bayer1,-0.1501306428,-0.1948789631
0.6583725734,0.676944945,Bayer1,-0.1815282693,-0.1694466505
1.0523555123,0.9534329686,Bayer1,0.0221624802,-0.0207098348
1.1210462048,1.0528821296,Bayer1,0.0496235128,0.0223797545
1.2662728448,1.0665882212,Bayer1,0.1025272935,0.0279967833
0.8160215706,0.8722886514,Bayer1,-0.088298361,-0.0593397777
1.0026325317,0.9070041791,Bayer1,0.0011417917,-0.0423907119
0.724525703,1.0140636871,Bayer1,-0.1399462031,0.0060652312
1.0277863817,0.8732276472,Bayer1,0.0119028589,-0.0588725226
0.8678468032,26.1649663027,Bayer1,-0.061556932,1.4177201798
1,0.0399882736,Bayer1,0,-1.3980673451
1.0699972226,1.025257825,Bayer1,0.0293826504,0.0108330926
0.8399436742,0.8059222098,Bayer1,-0.0757498363,-0.0937068757
0.9498400871,1.1982831152,Bayer1,-0.0223495054,0.0785594398
0.874499873,0.8553310758,Bayer1,-0.0582402493,-0.0678657489
0.76073023,0.994072273,Bayer1,-0.1187693254,-0.0025820395
1.4251847984,0.9698576192,Bayer1,0.1538711814,-0.013292018
0.8194271569,0.8361797527,Bayer1,-0.0864896471,-0.0777003527
0.4231410151,0.372626389,Bayer1,-0.3735148764,-0.428726392
0.7947664248,0.7910637144,Bayer1,-0.0997604881,-0.1017885359
1.374783762,0.7938131699,Bayer1,0.1382343939,-0.1002817001
1.100224655,1.1149419843,Bayer1,0.0414813728,0.0472522696
1.0036111183,1.2849534376,Bayer1,0.0015654639,0.1088873906
0.9850418963,1.0452417855,Bayer1,-0.0065452975,0.0192167632
0.7826410967,0.981070793,Bayer1,-0.1064373509,-0.0082996533
0.7831155931,0.5874226773,Bayer1,-0.1061741285,-0.2310492916
1.1025831459,0.7475870449,Bayer1,0.0424113496,-0.1263382332
0.7792502802,0.9512316072,Bayer1,-0.1083230329,-0.0217137276
0.9049506917,0.793780974,Bayer1,-0.0433750837,-0.1002993148
1.0750486416,1.36914994,Bayer1,0.0314281148,0.1364510117
1.05455181,1.1376553646,Bayer1,0.0230679214,0.0560107191
0.8650352748,1.1458715469,Bayer1,-0.0629661823,0.0591359356
0.8302817607,1.0400856109,Bayer1,-0.0807745024,0.0170690882
0.9786928515,1.0409049695,Bayer1,-0.0093535838,0.017411082
0.7207544319,0.9244543956,Bayer1,-0.1422126785,-0.0341145082
0.8575879772,1.0004546946,Bayer1,-0.0667213161,0.0001974265
1.2383133171,1.2930021437,Bayer1,0.0928305434,0.1115992449
1.1091563238,1.3103882103,Bayer1,0.0449927596,0.117399977
1.1263839573,0.8322609513,Bayer1,0.0516864563,-0.0797404815
1.8358681168,1.1523939099,Bayer1,0.2638414796,0.0616009545
1.06848184,0.9843750974,Bayer1,0.0287671453,-0.0068393815
0.8584928136,1.1222061551,Bayer1,-0.0662633359,0.0500726464
0.722580252,0.8370255092,Bayer1,-0.1411139118,-0.0772613062
0.5839294949,0.6909992553,Bayer1,-0.2336395875,-0.1605224207
1.127496948,1.2122092864,Bayer1,0.052115375,0.0835776067
0.8993050355,0.5670351772,NA,-0.0460929748,-0.2463899979
0.9786166091,1.0452074893,Bayer1,-0.0093874177,0.0192025129
0.9385261312,0.9625893366,Bayer1,-0.0275536309,-0.0165589537
1.0857570091,1.0198618587,Bayer1,0.0357326416,0.0085413501
0.8553117124,0.9858263637,Bayer1,-0.0678755808,-0.0061995718
0.6446808964,0.7934910501,Bayer1,-0.1906551989,-0.1004579674
1.0830632891,1.0637084021,antiFlag,0.0346538355,0.0268225897
1.0771901356,0.7315016414,Bayer1,0.0322923677,-0.1357846951
1.0421815021,0.8710108194,Bayer1,0.0179433605,-0.0599764503
0.9608581266,1.2033071562,Bayer1,-0.0173407324,0.0803764995
0.9274709839,0.9244912312,Bayer1,-0.0326996685,-0.0340972038
0.604080726,0.5063904121,Bayer1,-0.2189050208,-0.2955145257
1.16789843,0.8320037394,Bayer1,0.0674050746,-0.0798747218
1.009555622,0.9707245094,Bayer1,0.0041302516,-0.0129040049
0.790388584,1.030106288,Bayer1,-0.1021593411,0.0128820382
0.7762823929,1.1567426991,Bayer1,-0.1099802641,0.0632367671
2.0242480301,1.7812095271,Bayer1,0.3062637253,0.2507150094
1.0057032695,1.0279670447,Bayer1,0.002469862,0.011979192
0.9770261065,0.9219825485,Bayer1,-0.0100938316,-0.0352772993
0.9571417911,0.971050518,Bayer1,-0.019023721,-0.0127581758
0.2609417669,0.5344584473,Bayer1,-0.5834564013,-0.2720860544
0.8223715886,0.7617767211,Bayer1,-0.0849319021,-0.118172303
0.8239665185,0.8534970577,Bayer1,-0.0840904353,-0.0687979717
1.0837517512,1.0917933158,Bayer1,0.0349298122,0.0381404311
0.9477180868,0.8641295349,Bayer1,-0.023320831,-0.063421151
0.8302498883,1.0193004564,Bayer1,-0.0807911741,0.0083022187
1.2157800194,1.1240936637,Bayer1,0.0848550017,0.0508024998
0.9391727501,1.2056988636,Bayer1,-0.0272545169,0.0812388516
1.014037637,1.076818302,Bayer1,0.0060540746,0.0321424284
1.3836262645,1.1989887855,Bayer1,0.1410187973,0.078815121
0.6206187568,0.5813541566,Bayer1,-0.207175103,-0.235559218
1.284570199,1.4165396056,Bayer1,0.1087578425,0.1512287216
1.351409092,1.1170855177,Bayer1,0.1307868364,0.0480864215
0.8296361872,1.0079138923,Bayer1,-0.0811123131,0.0034234312
0.8784748677,0.7636530936,Bayer1,-0.0562706587,-0.1171038845
0.7975540084,0.9235313599,Bayer1,-0.0982398979,-0.0345483529
0.670491884,0.9294079743,Bayer1,-0.1736064747,-0.0317936056
1.1796347229,1.05522683,Bayer1,0.0717475477,0.023345825
0.5729284345,0.6009952557,Bayer1,-0.2418996231,-0.2211289563
0.8240641323,0.8371304978,Bayer1,-0.0840389883,-0.0772068358
0.5646159306,0.8816292432,Bayer1,-0.2482468724,-0.0547140129
0.9391842602,1.0502977545,Bayer1,-0.0272491944,0.021312437
0.7880765486,0.8302654773,Bayer1,-0.103431596,-0.0807830198
0.9552016586,1.0731104732,Bayer1,-0.0199049321,0.0306444335
0.967674058,1.0496805134,Bayer1,-0.0142709016,0.0210571349
1.0689344481,1.1506523832,Bayer1,0.0289510731,0.0609441413
1.2870590124,1.0931118096,Bayer1,0.10959846,0.0386645863
0.9201599195,0.8755433544,Bayer1,-0.0361366877,-0.057722344
1.4167679903,0.9287789148,Bayer1,0.1512987361,-0.0320876526
0.8604686951,0.904124806,Bayer1,-0.0652649252,-0.0437716151
0.8015986479,1.0601630559,Bayer1,-0.096043024,0.025372666
0.9278728988,0.9909024918,Bayer1,-0.0325115099,-0.0039690795
1.0795623306,1.3446056655,Bayer1,0.0332477222,0.1285949368
1.0637463039,1.0335936934,Bayer1,0.0268380641,0.0143498508
0.8275275848,0.6707427972,Bayer1,-0.0822175205,-0.1734439823
0.8587707157,0.7662669226,Bayer1,-0.0661227735,-0.1156199212
21.7019423514,0.5485099061,Bayer1,1.3364986055,-0.2608155246
0.8901765631,1.0671839784,Bayer1,-0.0505238441,0.0282392966
9934.7097970041,583.6231930221,Bayer1,3.9971551854,2.7661325423
0.0336646052,0.0004281887,Bayer1,-1.4728264745,-3.368364807
0.5749400817,0.6129907591,Bayer1,-0.2403774136,-0.2125460725
1.0534266825,1.1928409349,Bayer1,0.0226043145,0.0765825344
1.3968816648,1.4410820778,Bayer1,0.1451596169,0.158688717
1.0360862207,1.4013944166,Bayer1,0.0153958979,0.1465603829
1.3634894699,1.2413160565,Bayer1,0.1346517883,0.093882373
1.8931804564,1.6972821658,Bayer1,0.2771920125,0.2297540479
0.8649640704,0.7610347996,Bayer1,-0.0630019322,-0.1185954839
0.891866967,0.8484090977,Bayer1,-0.0496999212,-0.0713946831
1.0217680601,0.7974910275,Bayer1,0.0093523227,-0.0982741944
1.4861760371,0.9226490195,Bayer1,0.1720702545,-0.0349634755
0.8843147401,0.9387669603,antiFlag,-0.0533931359,-0.0274422037
0.8580536581,1.069416927,antiFlag,-0.0664855528,0.0291470539
1.1947987973,1.063833978,antiFlag,0.0772947768,0.0268738572
0.6610857587,0.4145606471,antiFlag,-0.1797421985,-0.3824119264
0.8776665962,1.0885246137,antiFlag,-0.0566704305,0.0368382538
0.9221483294,1.1808464283,antiFlag,-0.0351992162,0.0721934203
0.9006509908,1.0063809146,antiFlag,-0.0454434689,0.0027623921
1.0358004513,1.1590927864,antiFlag,0.0152760959,0.064118203
0.8791334367,0.7343084457,antiFlag,-0.0559452018,-0.1341214767
1.1382695792,0.92858938,antiFlag,0.0562451293,-0.0321762876
0.9440638117,0.9801844067,antiFlag,-0.0249986496,-0.0086922108
0.6397691345,0.8169190713,antiFlag,-0.1939767162,-0.0878209651
0.7161684559,0.965408271,antiFlag,-0.1449848117,-0.0152889847
1.0902489293,1.2569305165,antiFlag,0.0375256689,0.0993112704
1.5150867644,2.0169432932,Bayer1,0.1804375043,0.3046936881
0.6449867005,0.7494483299,antiFlag,-0.1904492404,-0.1252583039
0.8389600815,0.9030297323,antiFlag,-0.0762587028,-0.0442979503
1.058399543,1.1435000155,antiFlag,0.0246496437,0.0582361748
1.4198275969,0.869140431,antiFlag,0.1522356132,-0.0609100469
1.208953216,0.8215543499,antiFlag,0.0824094949,-0.0853637005
0.927990454,0.9685474339,antiFlag,-0.0324564913,-0.0138791052
0.890368782,0.9791352455,antiFlag,-0.0504300756,-0.009157316
1.0435798606,1.7437237399,antiFlag,0.0185256893,0.2414776803
1.0804052806,1.2976262412,Bayer1,0.0335866982,0.1131496194
1.1863556771,0.9048223446,antiFlag,0.0742149128,-0.043436683
2.3161730922,1.0871901747,antiFlag,0.364771012,0.0363055189
2.5214362399,1.4014544705,antiFlag,0.4016479905,0.1465789933
0.7376795324,0.9360184207,antiFlag,-0.1321322663,-0.0287156043
0.5369420529,0.6308533002,Bayer1,-0.2700725811,-0.2000716207
1.3377953588,1.933130449,Bayer1,0.1263896849,0.2862611615
0.8517514037,0.7892440399,Bayer1,-0.069687142,-0.1027886891
1.4939019557,0.7991944577,Bayer1,0.1743220958,-0.0973475365
0.7029819351,0.8321543722,Bayer1,-0.1530558351,-0.0797961006
1.2717190669,1.3075239087,Bayer1,0.1043911827,0.1164496389
1.1887135337,1.1993452441,Bayer1,0.0750772073,0.0789442173
0.9641820802,0.8448037308,Bayer1,-0.0158409443,-0.0732441769
0.911269625,0.7755224857,Bayer1,-0.0403531057,-0.1104056056
0.7239589446,0.8616730105,Bayer1,-0.1402860618,-0.0646575099
1.0717024534,0.8024994122,Bayer1,0.0300742249,-0.095555277
0.8891943564,1.0878090373,Bayer1,-0.0510033024,0.0365526625
0.6751273071,0.7903865049,Bayer1,-0.1706143256,-0.1021604835
0.7079359276,0.8834085798,Bayer1,-0.1500060467,-0.0538383871
1.2578613724,1.2158075935,Bayer1,0.0996327806,0.0848648515
0.8953102457,0.756790453,Bayer1,-0.0480264455,-0.1210243552
0.8523668135,0.9892222177,Bayer1,-0.0693734677,-0.004706138
0.9177003783,1.0245983743,Bayer1,-0.0372990893,0.0105536625
0.775591549,1.0750194245,Bayer1,-0.1103669317,0.0314163116
0.9297883108,1.1386108403,Bayer1,-0.031615918,0.0563753143
0.9259712147,0.8437362927,Bayer1,-0.0334025139,-0.0737932696
1.0466554831,1.0378330462,Bayer1,0.0198037529,0.0161274952
0.8378950354,0.511511669,Bayer1,-0.0768103828,-0.2911444544
0.6915645158,0.9610556413,Bayer1,-0.1601672985,-0.0172514677
1.0508720393,0.7842239753,Bayer1,0.0215498369,-0.1055598846
0.9016337678,1.0134721731,Bayer1,-0.0449698316,0.0058118288
0.7424487725,0.7301048734,Bayer1,-0.1293335065,-0.1366147527
1.3325329653,1.8998365453,Bayer1,0.1246779618,0.2787162375
0.960866078,1.1438637697,Bayer1,-0.0173371385,0.0583743045
1.4362706704,1.4463811197,Bayer1,0.157236292,0.1602827441
0.9895594836,0.8745109007,Bayer1,-0.0045580947,-0.0582347727
0.8635491427,0.82687055,Bayer1,-0.0637129426,-0.0825624757
0.8939975676,0.9270927198,Bayer1,-0.0486636628,-0.0328768293
1.123789831,0.931550048,antiFlag,0.0506850979,-0.0307938075
1.321739746,1.3389370511,Bayer1,0.1211459498,0.1267601595
1.1767643421,0.9349366473,Bayer1,0.0706895001,-0.0292178166
1.2922856296,1.1141481143,Bayer1,0.1113585149,0.0469429296
0.8583929371,1.2662703359,Bayer1,-0.0663138644,0.102526433
0.9146685222,0.9252142731,Bayer1,-0.0387362667,-0.0337576761
0.7651623707,0.7656276632,Bayer1,-0.116246396,-0.1159823833
0.8133290459,0.937905494,Bayer1,-0.0897337178,-0.0278409202
0.9870014936,1.1213716559,Bayer1,-0.0056821901,0.0497495746
1.3092289459,1.2307410451,Bayer1,0.1170155986,0.0901666845
0.7482640289,0.936021774,Bayer1,-0.125945132,-0.0287140485
1.3705966898,0.8619782883,Bayer1,0.1369096786,-0.0645036731
1.0270122311,1.0388497139,Bayer1,0.0115756158,0.0165527245
1.1392304812,1.2683707923,Bayer1,0.0566115964,0.1032462327
0.840056645,0.8979767712,Bayer1,-0.0756914285,-0.0467348975
0.8365285806,0.7599502013,Bayer1,-0.0775192165,-0.1192148656
1.1273211199,0.9165801849,Bayer1,0.0520476434,-0.0378295358
1.0031812119,1.4234868882,Bayer1,0.0013793899,0.1533534712
1.0523611729,1.3487399701,Bayer1,0.0221648163,0.1299282281
1.199667168,1.1492625777,NA,0.0790607734,0.0604192654
0.9439789274,0.7152082644,Bayer1,-0.0250377004,-0.1455674758
0.9971500451,1.1696134466,Bayer1,-0.0012394868,0.0680423526
0.9186923121,1.1547562087,Bayer1,-0.0368299179,0.062490306
0.8973483754,1.039815994,Bayer1,-0.0470389191,0.0169564933
1.0913131459,0.9739069395,Bayer1,0.0379493867,-0.0114825396
0.924645696,0.9047202216,Bayer1,-0.0340246475,-0.0434857026
0.9483634672,1.0879096586,Bayer1,-0.0230251842,0.0365928325
0.9103890423,0.8385828958,Bayer1,-0.0407729782,-0.076454
0.8266967395,0.8355572335,Bayer1,-0.0826537752,-0.0780237967
0.5550951913,0.5919543296,Bayer1,-0.2556325349,-0.2277117986
0.7642512863,0.8649575091,Bayer1,-0.1167638217,-0.0630052267
1.2940894735,0.8626680771,Bayer1,0.1119643046,-0.0641562726
0.727046406,0.8850413486,Bayer1,-0.1384378681,-0.0530364388
0.8811394159,1.1222995615,Bayer1,-0.0549553711,0.0501087932
1.0199137898,1.1598870305,Bayer1,0.0085634637,0.0644156923
1.2525440225,0.3667660023,Bayer1,0.0977929987,-0.4356109284
0.8528864817,1.0942613378,Bayer1,-0.0691087691,0.0391210551
1.0831840022,0.9697350956,Bayer1,0.0347022372,-0.0133468866
0.7822765839,0.941644143,Bayer1,-0.1066396694,-0.0261131905
1.0131441595,1.0228054735,Bayer1,0.0056712452,0.0097930435
1.0456316547,1.138504769,Bayer1,0.0193787223,0.0563348541
0.9105972366,0.8231479564,Bayer1,-0.040673672,-0.0845220957
0.7933128279,0.856483654,Bayer1,-0.1005555231,-0.0672809211
0.6403751233,1.0166950386,Bayer1,-0.1935655475,0.0071907042
0.9411530154,1.179060373,Bayer1,-0.026339762,0.0715360434
0.7632735181,1.0934180896,Bayer1,-0.1173198053,0.0387862546
0.8352240749,0.8565193308,Bayer1,-0.0781969959,-0.067262831
1.223073225,1.0273464126,Bayer1,0.0874524589,0.0117169087
0.8830263122,1.1569285736,Bayer1,-0.0540263553,0.0633065473
1.0180434414,1.0332868183,Bayer1,0.0077663104,0.0142208891
0.9438571084,1.1403336321,Bayer1,-0.0250937491,0.0570319333
0.6188891035,0.6404964606,Bayer1,-0.2083871637,-0.1934832658
1.0470816658,1.08347647,Bayer1,0.0199805552,0.0348194841
1.0436846879,0.7717660231,Bayer1,0.0185693119,-0.1125143451
1.1399774617,1.1494460574,Bayer1,0.056896265,0.060488595
1.0235310426,0.6148319006,Bayer1,0.0101010189,-0.2112436072
1.2025754171,1.1022254629,Bayer1,0.0801123218,0.0422704396
1.0894800635,1.2373587518,Bayer1,0.0372192875,0.0924956344
17.2737335847,0.7362647658,Bayer1,1.2373862171,-0.1329659824
0.796438648,0.950169147,Bayer1,-0.0988476735,-0.0221990757
1.7142283142,1.248289028,Bayer1,0.2340686641,0.0963151532
2.5795413852,2.1953811554,Bayer1,0.4115424999,0.341509932
1.7476767917,1.4828120254,Bayer1,0.242461119,0.1710860994
1.2422299132,1.1983902083,Bayer1,0.0942019829,0.0785982519
1.2402506446,1.1964635137,Bayer1,0.0935094614,0.0778994593
0.9374543292,0.7762315117,Bayer1,-0.028049881,-0.1100087308
0.807172516,0.8443069664,Bayer1,-0.0930336342,-0.0734996273
1.138288717,1.0096791225,Bayer1,0.056252431,0.0041833763
0.7096955517,0.7935696791,Bayer1,-0.1489279169,-0.1004149341
0.7507557153,1.0046893265,Bayer1,-0.124501353,0.0020317885
1.2152093149,1.3152895241,Bayer1,0.0846510899,0.1190213611
0.8179949793,0.8149734071,Bayer1,-0.0872493619,-0.0888565623
0.7930878187,0.8453937633,Bayer1,-0.1006787206,-0.0729409604
0.8893377155,1.0937553147,Bayer1,-0.0509332895,0.0389201763
2.4861707196,3.0538493565,Bayer1,0.3955309473,0.4848476099
0.9171227734,0.9735959082,Bayer1,-0.0375725223,-0.01162126
0.879689467,1.2342126464,Bayer1,-0.055670608,0.0913899921
0.4241134871,0.9415578023,Bayer1,-0.3725179165,-0.0261530135
0.7973512842,0.7300501635,Bayer1,-0.0983503019,-0.1366472974
0.7583969263,0.974611234,Bayer1,-0.1201034358,-0.011168587
1.1538964699,0.9311029046,Bayer1,0.0621668447,-0.0310023185
0.6563898153,1.0219575808,Bayer1,-0.1828381662,0.0094328696
0.6430289896,0.7373035109,Bayer1,-0.1917694474,-0.1323536981
0.9381194589,1.0570590783,Bayer1,-0.0277418556,0.0240992604
1.3526516791,1.9200469513,Bayer1,0.131185976,0.2833118487
1.1072629125,1.179142927,Bayer1,0.0442507536,0.0715664502
2.2356201306,1.4538762919,Bayer1,0.3493980116,0.1625274547
0.8970800066,0.9930450114,Bayer1,-0.0471688224,-0.0030310659
0.6974258873,0.8003092327,Bayer1,-0.1565019364,-0.0967421729
1.0397498061,0.874923973,Bayer1,0.0169288481,-0.0580296836
0.8068813607,0.5208719041,Bayer1,-0.0931903168,-0.2832690678
0.687204766,1.1553429869,Bayer1,-0.1629138372,0.0627109325
0.8435897911,0.8972345491,Bayer1,-0.0738686846,-0.0470940117
0.7476813622,0.9711499845,Bayer1,-0.1262834451,-0.0127136924
1.1695002999,1.0254425856,Bayer1,0.0680003375,0.0109113493
1.0838570021,1.113460376,Bayer1,0.0349719876,0.0466747667
1.0735250159,0.939402758,Bayer1,0.0308121691,-0.0271481691
0.9840041236,1.0761287795,Bayer1,-0.0070030816,0.0318642461
2.4956410617,2.215242387,Bayer1,0.3971821226,0.3454212527
1.2920872361,1.4526320643,Bayer1,0.1112918363,0.1621556262
1.183786133,1.2172727763,Bayer1,0.0732732483,0.0853879094
1.4340623958,1.5075918555,Bayer1,0.1565680478,0.1782837826
0.8819264982,0.8278810334,Bayer1,-0.0545676085,-0.0820320669
